marka,motor_kodu,uretim_yillari,hacim_cc,guc_hp,tork_nm,yakit_tipi,silindir_konf,silindir_sayisi,blok_malzemesi,turbo,kompresyon_orani,tavsiye_edilen_yag,yag_kapasitesi_l,motor_omru_km,agirlik_kg,euro_standardi
Toyota,7GR-FKS,since 2015,3456.0,280.0,357.5,Benzin,V,6.0,Alüminyum,Hayır (Atmosferik),11.8,0w-20,6.2,300000.0,170.0,euro 5/6
Toyota,1N / 1N-T,1986-1999,1453.0,,,Dizel,Sıra (Inline),4.0,Dökme Demir,Bilinmiyor,22.0,5w-40,3.5,200000.0,,euro 0
Mitsubishi,4N13,2010-2015,1798.0,150.0,300.0,Dizel,Sıra (Inline),4.0,Alüminyum,Evet,14.9,5w-30,5.3,240000.0,152.0,euro 5/6
Renault,F8Q,1988-2006,1870.0,,,Dizel,Sıra (Inline),4.0,Dökme Demir,Bilinmiyor,,"5w-40, 10w-40",5.9,500000.0,163.0,euro 1/2
Renault,F9Q (dCi),1998-2012,1870.0,,,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,,"5w-30, 5w-40",5.5,500000.0,177.0,
Mitsubishi,6A13,1996-2005,2498.0,167.5,225.0,Benzin,V,6.0,Dökme Demir,Hayır (Atmosferik),9.0,5w-40,4.2,300000.0,175.0,euro 2/3
Mitsubishi,4G52,1973-1986,1995.0,112.5,170.0,Benzin,Sıra (Inline),4.0,Dökme Demir,Hayır (Atmosferik),8.5,5w-40,4.9,300000.0,180.0,euro 1
Mitsubishi,6A12TT,1992-1996,1998.0,227.5,310.0,Benzin,V,6.0,Dökme Demir,Evet,8.5,5w-40,4.3,220000.0,195.0,euro 2
Mitsubishi,6A13TT,1996-2003,2498.0,270.0,353.0,Benzin,V,6.0,Dökme Demir,Evet,8.5,5w-40,4.3,230000.0,205.0,euro 3
Nissan,PR25DD,2018-,2488.0,188.0,244.0,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),12.0,5w-30,5.1,300000.0,142.0,euro 6
Hyundai,D4BB,1993-2004,2607.0,80.5,165.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Hayır (Atmosferik),21.0,"5w-40, 10w-40",6.5,450000.0,200.8,euro 1/2
Hyundai,G4KG,since 2007,2359.0,172.5,227.5,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),10.5,"5w-30, 5w-40",5.1,400000.0,130.9,euro 4/5
Hyundai,G4KL,since 2017,1998.0,252.5,353.0,Benzin,Sıra (Inline),4.0,Alüminyum,Evet,10.0,5w-30,5.7,220000.0,135.3,euro 5/6
Nissan,CR14DE,2002-2013,1386.0,93.0,137.0,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),9.8,0w-20,3.4,220000.0,,euro 4/5
Nissan,CGA3DE,2000-2003,1348.0,87.0,121.5,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),9.5,5w-30,3.1,230000.0,,euro 2/3
Nissan,CG13DE,1992-2003,1275.0,78.5,104.5,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),9.5,5w-30,3.1,220000.0,,euro 2/3
Renault,H5Ft,2012-2019,1197.0,123.0,197.5,Benzin,Sıra (Inline),4.0,Alüminyum,Evet,9.25,"5w-30, 5w-40",5.2,250000.0,109.0,euro 5/6
Nissan,VE30DE,1991-1994,2960.0,190.0,258.0,Benzin,V,6.0,Dökme Demir,Hayır (Atmosferik),10.0,5w-30,3.8,350000.0,220.0,euro 2
Peugeot,TUD5,1994-2003,1527.0,58.0,95.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Hayır (Atmosferik),23.0,5w-40,4.5,200000.0,130.0,euro 1/2/3
Renault,H4D,since 2014,999.0,67.0,93.0,Benzin,Sıra (Inline),3.0,Alüminyum,Hayır (Atmosferik),10.5,5w-30,3.0,250000.0,81.0,euro 6
Nissan,CR12DE,2002-,1240.0,,,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),,0w-20,3.4,200000.0,,euro 4/5
Nissan,CR10DE,2002-2004,997.0,68.0,96.0,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),10.2,0w-20,3.2,180000.0,,euro 4/5
Nissan,GA13DE (GA13S/DS),1989-1999,1295.0,80.0,104.5,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),9.5,"5w-30, 5w-40, 10w-30, 10w-40",,300000.0,143.0,euro 1/2
Renault,R9N,since 2018,1749.0,135.0,320.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,15.2,5w-30,5.5,300000.0,167.0,euro 6d
Renault,H5Ht,since 2017,1332.0,139.0,245.0,Benzin,Sıra (Inline),4.0,Alüminyum,Evet,10.5,"0w-40, 5w-40",6.0,300000.0,105.0,euro 5/6
Nissan,TB42,1987-1997,4169.0,172.5,322.5,Benzin,Sıra (Inline),6.0,Dökme Demir,Hayır (Atmosferik),8.3,15w-40,8.2,400000.0,270.0,euro 1/2
Nissan,TB48DE,2001-,4758.0,247.5,410.0,Benzin,Sıra (Inline),6.0,Dökme Demir,Hayır (Atmosferik),9.0,5w-40,6.8,450000.0,300.0,euro 3/4
Nissan,TB45,1997-2002,4478.0,200.0,350.0,Benzin,Sıra (Inline),6.0,Dökme Demir,Hayır (Atmosferik),8.5,10w-40,8.3,420000.0,275.0,euro 2/3
Peugeot,DV5RD,since 2018,1499.0,101.0,260.0,Dizel,Sıra (Inline),4.0,Alüminyum,Evet,16.5,5w-30,4.0,290000.0,130.0,euro 6
Opel,Z13DTH,2005-2010,1248.0,90.0,200.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,17.6,5w-30,3.3,330000.0,140.0,euro 4
Opel,Y17DT,2000-2005,1686.0,75.0,165.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,18.4,5w-40,4.5,400000.0,150.0,euro 3
Opel,Z13DTJ,2005-2010,1248.0,75.0,170.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,18.0,5w-30,3.1,350000.0,140.0,euro 4
Opel,X20DTL,1996-2000,1995.0,82.0,185.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,18.5,5w-40,5.5,350000.0,190.0,euro 2
Opel,X20DTH,1997-2000,1995.0,100.0,205.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,18.5,5w-40,5.5,330000.0,190.0,euro 2
Peugeot,DV5TED4,since 2018,1499.0,120.0,300.0,Dizel,Sıra (Inline),4.0,Alüminyum,Evet,16.5,5w-30,3.75,270000.0,130.0,euro 6
Opel,A17DTJ,2009-2011,1686.0,110.0,260.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,18.0,5w-30,5.4,350000.0,175.0,euro 5
Opel,A17DTR,2009-2012,1686.0,125.0,280.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,18.1,5w-30,5.4,340000.0,175.0,euro 5
BMW,M67D40,1999-2005,3901.0,,,Dizel,V,8.0,Dökme Demir,Evet,18.0,5w-30,8.75,350000.0,,euro 3
Peugeot,DW8,1997-2007,1868.0,69.0,125.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Hayır (Atmosferik),23.0,5w-40,4.75,400000.0,150.0,euro 2/3
Suzuki,10JBAX,2007-2009,1560.0,90.0,215.0,Dizel,Sıra (Inline),4.0,Alüminyum,Evet,18.3,5w-30,3.85,280000.0,,euro 3
Peugeot,DV6FDTED,since 2014,1560.0,100.0,254.0,Dizel,Sıra (Inline),4.0,Alüminyum,Evet,17.0,5w-30,4.5,240000.0,135.0,euro 5/6
Peugeot,ET3J4,2004-2010,1360.0,88.0,133.0,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),11.0,5w-40,3.0,220000.0,99.0,euro 4/5
Peugeot,XU10J2,1992-1998,1998.0,121.0,170.0,Benzin,Sıra (Inline),4.0,Dökme Demir,Hayır (Atmosferik),9.5,5w-40,4.25,280000.0,135.0,euro 1/2
Peugeot,DV5RC,since 2017,1499.0,130.0,300.0,Dizel,Sıra (Inline),4.0,Alüminyum,Evet,16.5,5w-30,3.8,250000.0,130.0,euro 6
Peugeot,DV6ATED4,2004-2011,1560.0,90.0,215.0,Dizel,Sıra (Inline),4.0,Alüminyum,Evet,18.0,"5w-30, 5w-40",4.3,400000.0,140.0,euro 3/4
Peugeot,XUD11A,1990-1997,2138.0,82.0,145.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Hayır (Atmosferik),22.5,5w-40,5.5,500000.0,160.0,euro 1
Porsche,MCR.CC,2011-2013,2967.0,250.0,550.0,Dizel,V,6.0,Dökme Demir,Evet,16.8,5w-30,8.0,350000.0,,euro 5
Porsche,MCU.DB,2012-2014,4134.0,382.0,850.0,Dizel,V,8.0,Dökme Demir,Evet,16.5,5w-30,9.4,300000.0,255.0,euro 5
Audi,BMK,2004-2007,2967.0,224.0,450.0,Dizel,V,6.0,Dökme Demir,Evet,17.0,5w-30,8.2,340000.0,220.0,euro 4
Volkswagen,BKS,2004-2007,2967.0,224.0,500.0,Dizel,V,6.0,Dökme Demir,Evet,17.0,5w-30,8.2,330000.0,220.0,euro 4
Audi,BUG,2005-2007,2967.0,233.0,500.0,Dizel,V,6.0,Dökme Demir,Evet,17.0,5w-30,8.2,360000.0,220.0,euro 4
Audi,CCWA,2007-2012,2967.0,240.0,500.0,Dizel,V,6.0,Dökme Demir,Evet,17.0,5w-30,7.2,350000.0,215.0,euro 5
Volkswagen,CJMA,2010-2018,2967.0,204.0,450.0,Dizel,V,6.0,Dökme Demir,Evet,16.8,5w-30,8.0,360000.0,195.0,euro 5
Audi,CRTC,2015-2018,2967.0,272.0,600.0,Dizel,V,6.0,Dökme Demir,Evet,16.0,5w-30,8.0,340000.0,195.0,euro 6
Audi,CVMD,since 2015,2967.0,249.0,600.0,Dizel,V,6.0,Dökme Demir,Evet,16.0,5w-30,8.0,350000.0,190.0,euro 6
Audi,DCPC,since 2017,2967.0,286.0,620.0,Dizel,V,6.0,Dökme Demir,Evet,16.0,5w-30,8.0,330000.0,190.0,euro 6
Renault,H4Bt,since 2012,898.0,91.5,137.5,Benzin,Sıra (Inline),3.0,Alüminyum,Evet,9.5,"5w-30, 5w-40",4.1,200000.0,86.0,euro 5/6
Renault,H4Dt,since 2018,999.0,100.0,160.0,Benzin,Sıra (Inline),3.0,Alüminyum,Evet,9.5,5w-30,3.3,250000.0,87.0,euro 6
Renault,D4Ft,2007-2013,1149.0,101.5,150.0,Benzin,Sıra (Inline),4.0,Dökme Demir,Evet,9.5,"5w-30, 5w-40",4.8,300000.0,91.0,euro 4/5
Renault,M5Mt,2013-2018,1618.0,,,Benzin,Sıra (Inline),4.0,Alüminyum,Evet,9.5,"5w-30, 5w-40",4.8,300000.0,137.0,euro 5/6
Renault,M5Pt,since 2011,1798.0,,,Benzin,Sıra (Inline),4.0,Alüminyum,Evet,9.0,5w-30,4.5,250000.0,136.0,euro 6
Renault,L7X,since 1997,2946.0,,,Benzin,V,6.0,Alüminyum,Hayır (Atmosferik),,,,300000.0,200.0,euro 3/4
Renault,P9X,2002-2010,2958.0,,,Dizel,V,6.0,Alüminyum,Evet,18.5,"5w-30, 5w-40",8.5,250000.0,235.0,
Saab,D308L,2001-2005,2958.0,177.0,350.0,Dizel,V,6.0,Alüminyum,Evet,18.0,5w-40,7.5,250000.0,,euro 3
Renault,J8S,1979-1997,2068.0,,,Dizel,Sıra (Inline),4.0,Alüminyum,Bilinmiyor,21.0,"10w-40, 15w-40",6.3,500000.0,171.0,euro 0
Renault,G9T,1999-2008,2188.0,,,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,,"5w-30, 5w-40",7.2,300000.0,227.0,euro 3/4
Renault,H4Jt,2009-2016,1397.0,130.0,190.0,Benzin,Sıra (Inline),4.0,Alüminyum,Evet,9.1,5w-30,4.5,200000.0,115.0,euro 5
Renault,G9U,1999-2014,2463.0,122.5,290.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,17.1,"5w-30, 5w-40",8.2,400000.0,205.0,euro 3/4
Peugeot,XUD11ATE,1989-2000,2088.0,110.0,250.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,21.5,5w-40,6.0,450000.0,170.0,euro 1
Volvo,B5254S,1991-1999,2435.0,167.5,215.0,Benzin,Sıra (Inline),5.0,Alüminyum,Hayır (Atmosferik),10.3,5w-40,5.3,400000.0,,euro 2
Peugeot,XUD9,1982-2005,1905.0,65.0,117.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Hayır (Atmosferik),23.0,5w-40,4.5,500000.0,140.0,euro 1/2
Opel,Y22DTR,2000-2005,2171.0,122.5,275.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,18.5,5w-40,5.5,350000.0,195.0,euro 3
Opel,X17DTL,1994-2000,1700.0,68.0,132.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,22.0,5w-40,5.5,300000.0,165.0,euro 2
Volkswagen,CLCA,2009-2018,1968.0,110.0,250.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,16.5,5w-30,4.3,400000.0,165.0,euro 4/5
Volkswagen,AVB,2000-2005,1896.0,101.0,250.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,19.5,5w-40,3.8,350000.0,,euro 3
Volkswagen,BMP,2005-2010,1968.0,140.0,320.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,18.0,5w-30,4.3,280000.0,178.0,euro 4
Volkswagen,CLJA,2010-2017,1968.0,140.0,320.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,16.5,5w-30,4.3,350000.0,165.0,euro 5
Volkswagen,DCXA,since 2014,1598.0,120.0,250.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,16.2,5w-30,5.0,300000.0,150.0,euro 6
Volkswagen,CRLB,since 2012,1968.0,150.0,340.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,16.2,5w-30,4.6,320000.0,,euro 5/6
Audi,AYM,2001-2003,2496.0,155.0,310.0,Dizel,V,6.0,Dökme Demir,Evet,19.5,5w-30,6.0,270000.0,,euro 3
Audi,BDG,2003-2008,2496.0,163.0,350.0,Dizel,V,6.0,Dökme Demir,Evet,18.5,5w-30,6.0,320000.0,,euro 4
Suzuki,R06A,since 2011,658.0,,,Benzin,Sıra (Inline),3.0,Alüminyum,Bilinmiyor,,0w-20,2.9,250000.0,,euro 5/6
Suzuki,K12B,2008-2020,1242.0,,,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),,5w-30,3.1,280000.0,,euro 4/5
Suzuki,K14C,since 2015,1373.0,137.5,220.0,Benzin,Sıra (Inline),4.0,Alüminyum,Evet,9.9,5w-30,3.3,250000.0,,euro 5/6
Suzuki,M15A,2000-2014,1490.0,105.0,137.5,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),9.5,"5w-30, 5w-40",4.2,350000.0,92.0,euro 3/4
Suzuki,K14B,since 2010,1372.0,96.5,125.0,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),10.0,5w-30,3.1,300000.0,,euro 5
Suzuki,M13A,1999-2018,1328.0,88.0,114.0,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),9.5,"5w-30, 5w-40",4.2,350000.0,90.0,euro 3/4
Suzuki,M16A,since 2001,1586.0,119.0,152.0,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),9.7,"5w-30, 5w-40",4.2,400000.0,97.0,euro 4/5
Suzuki,K10B,2008-2020,998.0,68.0,90.0,Benzin,Sıra (Inline),3.0,Alüminyum,Hayır (Atmosferik),10.0,5w-30,3.0,250000.0,,euro 4/5
Suzuki,K10A,1997-2006,996.0,,,Benzin,Sıra (Inline),4.0,Alüminyum,Bilinmiyor,,5w-30,3.5,300000.0,,euro 2/3
Suzuki,K15B,since 2018,1462.0,104.0,134.0,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),10.0,5w-30,4.0,300000.0,,euro 5/6
Toyota,22R,1981-1997,2366.0,102.5,182.5,Benzin,Sıra (Inline),4.0,Dökme Demir,Hayır (Atmosferik),9.0,5w-30,4.5,400000.0,155.0,euro 0
Toyota,22R-E,1982-1997,2366.0,110.0,187.5,Benzin,Sıra (Inline),4.0,Dökme Demir,Hayır (Atmosferik),9.3,5w-30,4.5,420000.0,155.0,euro 2
Toyota,22R-TE,1985-1988,2366.0,137.0,234.0,Benzin,Sıra (Inline),4.0,Dökme Demir,Evet,7.5,5w-30,4.5,420000.0,175.0,euro 2
Toyota,8NR-FTS,since 2015,1197.0,115.0,185.0,Benzin,Sıra (Inline),4.0,Alüminyum,Evet,10.0,0w-20,4.4,200000.0,112.0,euro 5/6
Toyota,1CD-FTV,1999-2007,1995.0,103.0,247.5,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,17.8,"5w-30, 5w-40",6.7,300000.0,205.0,euro 4
Toyota,3SZ-VE,since 2005,1495.0,107.5,140.0,Benzin,Sıra (Inline),4.0,Dökme Demir,Hayır (Atmosferik),10.0,5w-30,3.1,250000.0,95.0,euro 3/4
Toyota,2SZ-FE,1999-2016,1297.0,85.0,120.0,Benzin,Sıra (Inline),4.0,Dökme Demir,Hayır (Atmosferik),11.0,5w-30,3.4,250000.0,93.0,euro 3/4
Toyota,5E-FE,1990-2003,1497.0,97.5,130.0,Benzin,Sıra (Inline),4.0,Dökme Demir,Hayır (Atmosferik),9.4,"5w-30, 5w-40",3.2,300000.0,115.0,euro 2
Toyota,3C,1992-2007,2184.0,,,Dizel,Sıra (Inline),4.0,Dökme Demir,Bilinmiyor,,5w-40,,260000.0,,euro 2
Toyota,2E,1984-1999,1295.0,73.5,93.5,Benzin,Sıra (Inline),4.0,Dökme Demir,Hayır (Atmosferik),9.5,5w-30,3.2,220000.0,100.0,euro 0
Toyota,2E-E,1986-1992,1295.0,80.0,100.0,Benzin,Sıra (Inline),4.0,Dökme Demir,Hayır (Atmosferik),9.5,5w-30,3.2,250000.0,100.0,euro 2
Toyota,4E-FE,1989-2001,1331.0,90.0,117.5,Benzin,Sıra (Inline),4.0,Dökme Demir,Hayır (Atmosferik),9.6,5w-30,3.2,300000.0,105.0,euro 2
Toyota,3E-E,1986-1994,1456.0,85.0,120.0,Benzin,Sıra (Inline),4.0,Dökme Demir,Hayır (Atmosferik),9.3,5w-30,3.2,240000.0,110.0,euro 2
Toyota,5M-EU,1979-1989,2759.0,132.5,215.0,Benzin,Sıra (Inline),6.0,Dökme Demir,Hayır (Atmosferik),8.8,5w-30,4.4,320000.0,170.0,euro 2
Toyota,5M-GE,1981-1988,2759.0,160.0,225.0,Benzin,Sıra (Inline),6.0,Dökme Demir,Hayır (Atmosferik),8.8,5w-30,4.4,330000.0,180.0,euro 2
Toyota,2TZ-FZE,1994-1999,2438.0,158.0,258.0,Benzin,Sıra (Inline),4.0,Dökme Demir,Evet,8.9,5w-30,5.8,200000.0,190.0,euro 1/2
Toyota,2GD-FTV,since 2015,2393.0,150.0,380.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,15.6,0w-30,7.5,250000.0,270.0,euro 4/5/6
Toyota,1NR-FKE,since 2014,1329.0,99.0,121.0,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),13.5,0w-20,3.4,200000.0,99.0,euro 5
Toyota,7M-GTE,1986-1992,2954.0,235.0,344.0,Benzin,Sıra (Inline),6.0,Dökme Demir,Evet,8.4,5w-30,4.4,250000.0,210.0,euro 2
Toyota,3E-TE,1986-1990,1456.0,115.0,172.0,Benzin,Sıra (Inline),4.0,Dökme Demir,Evet,8.0,5w-30,3.2,210000.0,120.0,euro 2
Toyota,3NR-FE,since 2011,1197.0,,,,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),,5w-30,3.4,200000.0,95.0,
Volkswagen,AEY,1995-2000,1896.0,64.0,125.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Hayır (Atmosferik),19.5,5w-40,4.3,500000.0,,euro 2
Volkswagen,AHD,1996-1999,2461.0,102.0,250.0,Dizel,Sıra (Inline),5.0,Dökme Demir,Evet,19.5,5w-40,7.8,450000.0,,euro 2
Volkswagen,AKU,1997-2005,1716.0,60.0,115.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Hayır (Atmosferik),19.5,5w-40,4.7,400000.0,,euro 2/3
Volkswagen,DBGC,since 2016,1968.0,150.0,340.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,16.2,5w-30,5.7,330000.0,,euro 5
Volkswagen,DFGA,since 2016,1968.0,150.0,340.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,16.2,5w-30,5.7,310000.0,,euro 6
Volkswagen,ABL,1992-2003,1896.0,68.0,140.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,22.5,5w-30,4.8,475000.0,,euro 1/2
Volvo,D4204T14,since 2014,1969.0,190.0,400.0,Dizel,Sıra (Inline),4.0,Alüminyum,Evet,15.8,0w-20,5.6,275000.0,,euro 5/6
Volvo,B5252S,1994-1999,2435.0,144.0,206.0,Benzin,Sıra (Inline),5.0,Alüminyum,Hayır (Atmosferik),10.0,5w-40,5.3,400000.0,,euro 2
Volvo,B5254T,1995-1999,2435.0,193.0,270.0,Benzin,Sıra (Inline),5.0,Alüminyum,Evet,9.0,5w-30,5.5,280000.0,,euro 2
Volvo,B5254T2,2002-2012,2522.0,210.0,320.0,Benzin,Sıra (Inline),5.0,Alüminyum,Evet,9.0,5w-30,5.8,300000.0,,euro 4
Volvo,B6294S,1998-2001,2922.0,204.0,280.0,Benzin,Sıra (Inline),6.0,Alüminyum,Hayır (Atmosferik),10.5,5w-30,6.9,330000.0,,euro 3
Volvo,D5244T15,2010-2016,2400.0,215.0,440.0,Dizel,Sıra (Inline),5.0,Alüminyum,Evet,16.5,0w-30,5.2,330000.0,,euro 5
Volvo,D4164T,2005-2010,1560.0,109.0,240.0,Dizel,Sıra (Inline),4.0,Alüminyum,Evet,18.3,5w-30,3.75,300000.0,,euro 4
Volkswagen,CAAC,2009-2019,1968.0,140.0,340.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,16.5,5w-30,7.0,350000.0,165.0,euro 4/5
Volkswagen,CFCA,2009-2019,1968.0,180.0,400.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,16.5,5w-30,7.0,300000.0,165.0,euro 5
Volvo,D5244T,2001-2006,2401.0,163.0,340.0,Dizel,Sıra (Inline),5.0,Alüminyum,Evet,18.0,0w-30,6.5,400000.0,,euro 3
Volvo,D5204T,2009-2013,1984.0,177.0,400.0,Dizel,Sıra (Inline),5.0,Alüminyum,Evet,16.5,0w-30,5.9,300000.0,,euro 5
Volkswagen,CRMB,since 2012,1968.0,150.0,320.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,16.2,5w-30,4.6,330000.0,,euro 5/6
Audi,DETA,since 2015,1968.0,190.0,400.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,15.5,5w-30,4.7,300000.0,,euro 5/6
Volkswagen,BJK,2006-2010,2461.0,109.0,280.0,Dizel,Sıra (Inline),5.0,Dökme Demir,Evet,16.8,5w-30,9.0,300000.0,,euro 3/4
BMW,M57D25,2000-2007,2497.0,,,Dizel,Sıra (Inline),6.0,Dökme Demir,Bilinmiyor,,"5w-30, 5w-40",,400000.0,,euro 2/3
BMW,M67D44,2005-2008,4423.0,,,Dizel,V,8.0,Dökme Demir,Evet,17.0,5w-30,9.25,350000.0,,euro 4
Toyota,4E-FTE,1990-1999,1331.0,135.0,157.0,Benzin,Sıra (Inline),4.0,Dökme Demir,Evet,8.2,5w-30,3.2,200000.0,115.0,euro 2
Toyota,1KR-DE,since 2012,996.0,65.5,87.5,Benzin,Sıra (Inline),3.0,Alüminyum,Hayır (Atmosferik),10.5,5w-30,3.1,200000.0,72.0,euro 3/4
Toyota,1KR-VE,since 2016,996.0,67.0,91.0,Benzin,Sıra (Inline),3.0,Alüminyum,Hayır (Atmosferik),11.5,5w-20,3.1,200000.0,77.0,euro 4/5
Toyota,1NR-VE,since 2015,1329.0,92.5,117.5,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),11.5,5w-20,3.4,200000.0,98.0,euro 4/5
Toyota,2NR-VE,since 2015,1496.0,104.0,136.0,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),10.5,5w-20,3.4,200000.0,99.0,euro 3/4/5
Renault,F8M,1982-1994,1595.0,55.0,100.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Hayır (Atmosferik),22.5,"10w-40, 15w-40",5.9,400000.0,140.0,euro 0
Hyundai,G4CR,1990-1995,1596.0,110.0,135.0,Benzin,Sıra (Inline),4.0,Dökme Demir,Hayır (Atmosferik),9.2,15w-40,3.7,250000.0,142.2,euro 1/2
Hyundai,G8AA,1999-2003,4498.0,260.0,380.0,Benzin,V,8.0,Alüminyum,Hayır (Atmosferik),10.7,5w-30,5.8,300000.0,230.0,euro 4
Hyundai,G8AB,2003-2008,4498.0,270.0,375.0,Benzin,V,8.0,Alüminyum,Hayır (Atmosferik),10.0,5w-30,5.8,350000.0,223.0,euro 4
Mitsubishi,4G53,1975-1998,2384.0,110.0,200.0,Benzin,Sıra (Inline),4.0,Dökme Demir,Hayır (Atmosferik),8.0,5w-40,4.9,400000.0,190.0,euro 0
Hyundai,D3EA,2001-2005,1493.0,82.0,189.0,Dizel,Sıra (Inline),3.0,Dökme Demir,Evet,17.7,5w-40,4.5,200000.0,176.1,euro 3
Volvo,B6284T,1998-2001,2783.0,272.0,380.0,Benzin,Sıra (Inline),6.0,Alüminyum,Evet,8.5,5w-30,6.7,240000.0,,euro 3
Volkswagen,AXB,1992-2003,1896.0,105.0,250.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,18.5,5w-40,5.8,330000.0,,euro 3/4
Volkswagen,AXC,2003-2009,1896.0,86.0,200.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,18.5,5w-40,5.8,350000.0,,euro 3/4
Audi,AKF,2000-2002,3328.0,224.0,480.0,Dizel,V,8.0,Dökme Demir,Evet,18.0,5w-40,6.0,250000.0,220.0,euro 3
Audi,ASE,2003-2005,3936.0,275.0,650.0,Dizel,V,8.0,Dökme Demir,Evet,17.5,5w-30,9.5,260000.0,250.0,euro 4
Audi,BTR,2007-2009,4134.0,326.0,760.0,Dizel,V,8.0,Dökme Demir,Evet,16.4,5w-30,9.5,350000.0,255.0,euro 4
Volkswagen,CKDA,2010-2015,4134.0,340.0,800.0,Dizel,V,8.0,Dökme Demir,Evet,16.4,5w-30,9.4,360000.0,255.0,euro 5
Suzuki,D13AA,2003-2017,1248.0,,,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,,5w-40,3.2,250000.0,142.0,
Fiat,198A5000,2008-2014,1956.0,165.0,360.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,16.5,5w-30,4.9,270000.0,185.0,euro 5
Volkswagen,AYH,2002-2006,4921.0,313.0,750.0,Dizel,V,10.0,Alüminyum,Evet,18.5,5w-30,11.5,250000.0,,euro 3
Audi,AEL,1994-1997,2460.0,140.0,290.0,Dizel,Sıra (Inline),5.0,Dökme Demir,Evet,20.5,5w-40,5.2,450000.0,210.0,euro 2
Volkswagen,BDH,2004-2006,2496.0,180.0,370.0,Dizel,V,6.0,Dökme Demir,Evet,18.5,5w-30,6.0,320000.0,,euro 4
Volkswagen,BKP,2005-2008,1968.0,140.0,320.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,18.5,5w-30,4.3,275000.0,180.0,euro 4
